datetime,BaseStationB,BaseStationJ
2023-06-24 10:40:00,2.9745803,0.9992145
2023-06-24 10:45:00,1.9936075,3.96034
2023-06-24 10:50:00,2.958945,2.0007174
2023-06-24 10:55:00,2.9896398,0.9992145
2023-06-24 11:00:00,3.97031,2.001946
2023-06-24 11:05:00,4.879506,1.9981132
2023-06-24 11:10:00,2.9839463,0.9992145
2023-06-24 11:15:00,2.003204,5.009407
2023-06-24 11:20:00,2.9851108,2.0040264
2023-06-24 11:25:00,3.9583282,0.9992145
2023-06-24 11:30:00,3.9568052,0.9992145
2023-06-24 11:35:00,2.9712172,0.9992145
2023-06-24 11:40:00,3.6794999,0.9992145
2023-06-24 11:45:00,1.9867783,0.9992145
2023-06-24 11:50:00,2.9814868,0.9992145
2023-06-24 11:55:00,1.9841585,0.9992145
2023-06-24 12:00:00,2.0073037,0.9992145
2023-06-24 12:05:00,2.0016196,0.19083375
2023-06-24 12:10:00,2.9835415,0.9992145
2023-06-24 12:15:00,2.8836176,1.3265095
2023-06-24 12:20:00,2.96908,1.9636753
2023-06-24 12:25:00,2.9653382,0.9992145
2023-06-24 12:30:00,2.9749768,1.9614658
2023-06-24 12:35:00,2.0053775,2.0006475
2023-06-24 12:40:00,2.0066235,2.0045218
2023-06-24 12:45:00,2.0039246,0.9992145
2023-06-24 12:50:00,2.9699407,0.9992145
2023-06-24 12:55:00,0.9992145,0.9992145
2023-06-24 13:00:00,2.0022693,0.9992145
2023-06-24 13:05:00,2.9877183,0.9992145
2023-06-24 13:10:00,1.9966133,2.0009224
2023-06-24 13:15:00,0.9992145,0.9992145
2023-06-24 13:20:00,0.9992145,0.9992145
2023-06-24 13:25:00,2.0003169,0.9992145
2023-06-24 13:30:00,3.9417274,0.9992145
2023-06-24 13:35:00,2.947361,0.9992145
2023-06-24 13:40:00,1.9709656,0.9992145
2023-06-24 13:45:00,1.9867876,0.9992145
2023-06-24 13:50:00,2.002934,0.9982985
2023-06-24 13:55:00,0.9992145,0.9992145
2023-06-24 14:00:00,1.9890542,0.9992145
2023-06-24 14:05:00,0.9992145,0.9992145
2023-06-24 14:10:00,2.9898562,0.18634087
2023-06-24 14:15:00,2.0002704,0.15067041
2023-06-24 14:20:00,3.9565897,0.9992145
2023-06-24 14:25:00,2.9724097,0.9992145
2023-06-24 14:30:00,2.9840763,0.9992145
2023-06-24 14:35:00,2.182885,0.9992145
2023-06-24 14:40:00,2.0023143,2.0027838
2023-06-24 14:45:00,1.9984252,0.9992145
2023-06-24 14:50:00,2.9053972,0.9992145
2023-06-24 14:55:00,2.0002487,0.9992145
2023-06-24 15:00:00,1.9655886,0.9992145
2023-06-24 15:05:00,2.0014377,1.9908884
2023-06-24 15:10:00,2.929941,1.9873734
2023-06-24 15:15:00,2.9769654,0.9992145
2023-06-24 15:20:00,2.964647,2.0112681
2023-06-24 15:25:00,3.9539313,1.9952776
2023-06-24 15:30:00,4.9614973,1.9915459
2023-06-24 15:35:00,5.418031,1.9727819
2023-06-24 15:40:00,3.9762845,1.9656014
2023-06-24 15:45:00,2.97538,1.9771829
2023-06-24 15:50:00,2.9810784,0.9992145
2023-06-24 15:55:00,3.9556155,0.9992145
2023-06-24 16:00:00,3.4510179,1.9906354
2023-06-24 16:05:00,2.9739864,1.990524
2023-06-24 16:10:00,3.9701896,0.9992145
2023-06-24 16:15:00,4.4366794,0.9992145
2023-06-24 16:20:00,3.9614282,2.004811
2023-06-24 16:25:00,4.88595,2.9885266
2023-06-24 16:30:00,3.9578881,4.0759244
2023-06-24 16:35:00,2.9622068,3.973154
2023-06-24 16:40:00,2.9080906,2.9686015
2023-06-24 16:45:00,1.994045,3.9539747
2023-06-24 16:50:00,0.9992145,3.9706664
2023-06-24 16:55:00,2.003343,1.9872034
2023-06-24 17:00:00,2.9774718,2.0050364
2023-06-24 17:05:00,2.977793,4.601707
2023-06-24 17:10:00,2.9829102,3.954094
2023-06-24 17:15:00,2.0010889,2.0044558
2023-06-24 17:20:00,2.9718032,4.0658956
2023-06-24 17:25:00,1.9962564,2.9817235
2023-06-24 17:30:00,3.9455123,2.9877682
2023-06-24 17:35:00,2.0064123,2.986199
2023-06-24 17:40:00,3.9613466,2.9363763
2023-06-24 17:45:00,2.0031505,2.0070093
2023-06-24 17:50:00,4.946599,2.0010953
2023-06-24 17:55:00,4.9491405,1.9900017
2023-06-24 18:00:00,2.9779677,0.9992145
2023-06-24 18:05:00,2.9797482,2.0069156
2023-06-24 18:10:00,4.837817,0.9992145
2023-06-24 18:15:00,2.9708319,0.013456166
2023-06-24 18:20:00,3.9551446,0.9992145
2023-06-24 18:25:00,3.947291,1.0038145
2023-06-24 18:30:00,2.9448788,1.9817739
2023-06-24 18:35:00,2.9794087,0.9992145
2023-06-24 18:40:00,2.0069125,0.9992145
2023-06-24 18:45:00,2.98339,0.9992145
2023-06-24 18:50:00,2.9849892,0.9992145
2023-06-24 18:55:00,5.343174,0.9992145
2023-06-24 19:00:00,5.385597,0.9992145
2023-06-24 19:05:00,5.492563,0.9992145
2023-06-24 19:10:00,3.9671378,1.9934208
2023-06-24 19:15:00,2.988812,2.0047433
2023-06-24 19:20:00,3.9553633,1.9918785
2023-06-24 19:25:00,5.7824116,0.9992145
2023-06-24 19:30:00,4.746816,0.9992145
2023-06-24 19:35:00,5.109573,0.9992145
2023-06-24 19:40:00,3.9764907,0.9992145
2023-06-24 19:45:00,4.9487333,1.9642856
2023-06-24 19:50:00,2.9846394,0.18160474
2023-06-24 19:55:00,2.9897518,1.9976997
2023-06-24 20:00:00,2.984129,0.9992145
2023-06-24 20:05:00,2.971431,1.9803054
2023-06-24 20:10:00,3.9736018,2.9443557
2023-06-24 20:15:00,2.9819279,1.994154
2023-06-24 20:20:00,2.9836605,0.9992145
2023-06-24 20:25:00,2.0068016,0.9992145
2023-06-24 20:30:00,2.9757257,0.9992145
2023-06-24 20:35:00,2.9813914,0.9992145
2023-06-24 20:40:00,5.0238414,0.9992145
2023-06-24 20:45:00,3.9595625,1.9994032
2023-06-24 20:50:00,2.975984,0.9992145
2023-06-24 20:55:00,2.9872456,0.9992145
2023-06-24 21:00:00,4.9035525,0.9992145
2023-06-24 21:05:00,6.754205,1.9975531
2023-06-24 21:10:00,4.8493237,0.9992145
2023-06-24 21:15:00,2.987006,0.1990909
2023-06-24 21:20:00,4.004041,1.9777124
2023-06-24 21:25:00,2.9878356,0.9992145
2023-06-24 21:30:00,3.9553819,0.9992145
2023-06-24 21:35:00,2.0072255,0.9992145
2023-06-24 21:40:00,2.977348,1.9890509
2023-06-24 21:45:00,1.9990394,2.983626
2023-06-24 21:50:00,1.9969604,1.9817255
2023-06-24 21:55:00,2.9790816,1.9975064
2023-06-24 22:00:00,3.9605567,0.9992145
2023-06-24 22:05:00,2.9896567,0.9992145
2023-06-24 22:10:00,3.9624481,1.9911253
2023-06-24 22:15:00,4.9114804,2.0045228
2023-06-24 22:20:00,4.8705063,1.9960778
2023-06-24 22:25:00,3.9463568,1.9930408
2023-06-24 22:30:00,2.8592708,0.9992145
2023-06-24 22:35:00,2.9864368,0.9992145
2023-06-24 22:40:00,2.9555511,1.9936926
2023-06-24 22:45:00,1.9971564,2.0022397
2023-06-24 22:50:00,2.9732122,1.9935935
2023-06-24 22:55:00,2.0001216,1.9987392
2023-06-24 23:00:00,2.9708447,2.0050151
2023-06-24 23:05:00,3.940559,2.9221072
2023-06-24 23:10:00,4.959884,3.9594302
2023-06-24 23:15:00,4.9126925,1.9987977
2023-06-24 23:20:00,3.9576411,0.9992145
2023-06-24 23:25:00,3.973061,1.9964807
2023-06-24 23:30:00,4.9689894,1.9785225
2023-06-24 23:35:00,5.271604,1.9784827
2023-06-24 23:40:00,2.9779673,1.5564294
2023-06-24 23:45:00,2.974238,1.9974053
2023-06-24 23:50:00,3.97414,1.9944918
2023-06-24 23:55:00,3.9524252,0.9992145
2023-06-25 00:00:00,3.9483116,0.9992145
2023-06-25 00:05:00,4.7618604,0.9992145
2023-06-25 00:10:00,3.9541407,2.0040388
2023-06-25 00:15:00,2.0065525,2.0023048
2023-06-25 00:20:00,3.9501872,1.9874997
2023-06-25 00:25:00,2.984268,0.9992145
2023-06-25 00:30:00,2.9856288,0.9992145
2023-06-25 00:35:00,3.9477873,0.9992145
2023-06-25 00:40:00,2.9435399,0.9992145
2023-06-25 00:45:00,3.9586692,0.9992145
2023-06-25 00:50:00,2.9785972,0.9992145
2023-06-25 00:55:00,2.9799142,0.9992145
2023-06-25 01:00:00,2.9851499,0.9992145
2023-06-25 01:05:00,2.0042622,0.9992145
2023-06-25 01:10:00,2.0019655,0.9992145
2023-06-25 01:15:00,3.5027187,0.002817452
2023-06-25 01:20:00,1.9847925,1.9913914
2023-06-25 01:25:00,0.9992145,0.9992145
2023-06-25 01:30:00,0.9992145,0.9992145
2023-06-25 01:35:00,1.0050377,0.9992145
2023-06-25 01:40:00,0.9992145,1.9854374
2023-06-25 01:45:00,2.003293,0.9992145
2023-06-25 01:50:00,0.9992145,0.9992145
2023-06-25 01:55:00,0.9992145,1.9645896
2023-06-25 02:00:00,0.9992145,0.9992145
2023-06-25 02:05:00,0.9992145,0.9992145
2023-06-25 02:10:00,0.9992145,0.9992145
2023-06-25 02:15:00,0.9992145,0.9992145
2023-06-25 02:20:00,0.9992145,0.9992145
2023-06-25 02:25:00,0.0014616847,0.003705442
2023-06-25 02:30:00,0.20611173,0.17866367
2023-06-25 02:35:00,0.9992145,1.0026319
2023-06-25 02:40:00,0.9992145,0.9992145
2023-06-25 02:45:00,0.9992145,0.9992145
2023-06-25 02:50:00,0.0015243888,0.9992145
2023-06-25 02:55:00,0.9992145,0.9992145
2023-06-25 03:00:00,0.9992145,0.9992145
2023-06-25 03:05:00,0.9992145,0.9992145
2023-06-25 03:10:00,0.9992145,0.9992145
2023-06-25 03:15:00,0.9992145,0.9992145
2023-06-25 03:20:00,0.9992145,0.9992145
2023-06-25 03:25:00,0.9992145,0.9992145
2023-06-25 03:30:00,0.9992145,1.98493
2023-06-25 03:35:00,1.9651706,1.0010928
2023-06-25 03:40:00,0.9992145,0.06359309
2023-06-25 03:45:00,0.9992145,0.9992145
2023-06-25 03:50:00,0.9992145,0.9992145
2023-06-25 03:55:00,0.9992145,0.9992145
2023-06-25 04:00:00,0.9992145,0.9992145
2023-06-25 04:05:00,0.9992145,0.018322468
2023-06-25 04:10:00,0.9992145,0.9992145
2023-06-25 04:15:00,0.9992145,0.016762316
2023-06-25 04:20:00,0.9992145,0.9992145
2023-06-25 04:25:00,0.9992145,0.9992145
2023-06-25 04:30:00,0.9992145,1.9831364
2023-06-25 04:35:00,1.979115,0.9992145
2023-06-25 04:40:00,0.9992145,2.00249
2023-06-25 04:45:00,0.9992145,0.9992145
2023-06-25 04:50:00,1.995919,0.9992145
2023-06-25 04:55:00,0.9992145,0.9992145
2023-06-25 05:00:00,0.9992145,2.9839618
2023-06-25 05:05:00,0.9992145,3.9579282
2023-06-25 05:10:00,0.9992145,0.9992145
2023-06-25 05:15:00,0.9992145,0.9992145
2023-06-25 05:20:00,0.9992145,0.9992145
2023-06-25 05:25:00,0.9992145,0.9992145
2023-06-25 05:30:00,0.9992145,0.9992145
2023-06-25 05:35:00,0.9992145,0.9992145
2023-06-25 05:40:00,2.8768644,0.9992145
2023-06-25 05:45:00,0.19778675,0.9992145
2023-06-25 05:50:00,0.9992145,0.9992145
2023-06-25 05:55:00,0.9992145,1.9826031
2023-06-25 06:00:00,0.9992145,0.9992145
2023-06-25 06:05:00,0.9992145,0.9992145
2023-06-25 06:10:00,2.003239,0.9992145
2023-06-25 06:15:00,0.9992145,0.9992145
2023-06-25 06:20:00,1.9929757,0.9992145
2023-06-25 06:25:00,2.007771,1.9887769
2023-06-25 06:30:00,2.005667,0.9992145
2023-06-25 06:35:00,1.9907598,1.9945564
2023-06-25 06:40:00,1.9934144,0.9992145
2023-06-25 06:45:00,2.9656425,0.9992145
2023-06-25 06:50:00,2.0033238,0.9992145
2023-06-25 06:55:00,2.9898448,0.9992145
2023-06-25 07:00:00,2.9862351,2.974583
2023-06-25 07:05:00,2.987754,2.9754622
2023-06-25 07:10:00,2.9743586,0.9992145
2023-06-25 07:15:00,3.6221318,0.9992145
2023-06-25 07:20:00,3.9531736,1.9840972
2023-06-25 07:25:00,3.9700787,0.9992145
2023-06-25 07:30:00,3.9508533,0.9992145
2023-06-25 07:35:00,4.0115085,0.44546184
2023-06-25 07:40:00,2.0022826,0.9992145
2023-06-25 07:45:00,2.9869184,0.9992145
2023-06-25 07:50:00,2.002478,0.9992145
2023-06-25 07:55:00,3.9401307,0.9992145
2023-06-25 08:00:00,6.070541,1.9932168
2023-06-25 08:05:00,6.653792,1.999702
2023-06-25 08:10:00,6.899303,0.9992145
2023-06-25 08:15:00,5.9804254,0.14439386
2023-06-25 08:20:00,5.376654,0.9992145
2023-06-25 08:25:00,5.651564,0.1317265
2023-06-25 08:30:00,4.021107,0.05872923
2023-06-25 08:35:00,4.8267994,1.9970348
2023-06-25 08:40:00,4.881748,2.002903
2023-06-25 08:45:00,4.9752736,1.9879398
2023-06-25 08:50:00,3.9545069,0.9992145
2023-06-25 08:55:00,3.9595451,1.966434
2023-06-25 09:00:00,5.31724,1.976238
2023-06-25 09:05:00,3.9577594,1.985925
2023-06-25 09:10:00,2.98798,2.0022192
2023-06-25 09:15:00,3.949619,0.9982064
2023-06-25 09:20:00,3.3324738,0.9992145
2023-06-25 09:25:00,2.9764903,0.9992145
2023-06-25 09:30:00,2.9669545,0.9992145
2023-06-25 09:35:00,2.9878404,0.9992145
2023-06-25 09:40:00,2.9755616,0.9992145
2023-06-25 09:45:00,2.9700122,1.4678595
2023-06-25 09:50:00,2.8834295,0.9992145
2023-06-25 09:55:00,2.9512162,0.9992145
2023-06-25 10:00:00,2.967205,0.9992145
2023-06-25 10:05:00,2.9835715,2.983323
2023-06-25 10:10:00,3.9631028,1.9962771
2023-06-25 10:15:00,2.0033777,2.0007598
2023-06-25 10:20:00,0.9992145,1.9972069
2023-06-25 10:25:00,0.9992145,1.9858489
2023-06-25 10:30:00,3.959031,1.9816895
2023-06-25 10:35:00,2.003854,2.0032585
2023-06-25 10:40:00,2.970415,1.9928648
2023-06-25 10:45:00,2.9011133,1.9858546
2023-06-25 10:50:00,2.004805,0.9992145
2023-06-25 10:55:00,3.9452705,0.16651237
2023-06-25 11:00:00,4.9663925,0.9992145
2023-06-25 11:05:00,2.9194922,2.004449
2023-06-25 11:10:00,2.9660604,0.9992145
2023-06-25 11:15:00,5.8853664,0.9992145
2023-06-25 11:20:00,3.944329,1.9752698
2023-06-25 11:25:00,4.9028454,0.9992145
2023-06-25 11:30:00,5.163025,1.0046597
2023-06-25 11:35:00,4.966813,0.9992145
2023-06-25 11:40:00,2.9640012,0.9992145
2023-06-25 11:45:00,2.977872,0.9992145
2023-06-25 11:50:00,1.9945798,0.9992145
2023-06-25 11:55:00,1.9829283,1.9998524
2023-06-25 12:00:00,4.7243323,1.978725
2023-06-25 12:05:00,2.9640505,2.9674807
2023-06-25 12:10:00,2.8358397,2.9529223
2023-06-25 12:15:00,2.9603689,1.9971123
2023-06-25 12:20:00,3.9509878,0.9992145
2023-06-25 12:25:00,2.9830549,2.005932
2023-06-25 12:30:00,2.9858708,1.9927993
2023-06-25 12:35:00,1.9910259,1.9817731
2023-06-25 12:40:00,2.9873955,2.945927
2023-06-25 12:45:00,1.9547126,2.9735215
2023-06-25 12:50:00,2.00096,2.8947997
2023-06-25 12:55:00,2.9928708,0.9992145
2023-06-25 13:00:00,2.9867625,0.9992145
2023-06-25 13:05:00,2.9900112,1.9906554
2023-06-25 13:10:00,2.029863,0.9992145
2023-06-25 13:15:00,2.9908364,2.9133525
2023-06-25 13:20:00,3.9608846,0.9992145
2023-06-25 13:25:00,2.9866204,1.9872713
2023-06-25 13:30:00,2.9653282,1.9567914
2023-06-25 13:35:00,2.9689682,0.16299742
2023-06-25 13:40:00,2.0044303,0.9992145
2023-06-25 13:45:00,2.9843438,0.9992145
2023-06-25 13:50:00,2.9891076,0.9992145
2023-06-25 13:55:00,2.972678,0.9992145
2023-06-25 14:00:00,1.9852457,0.0038452148
2023-06-25 14:05:00,2.9723616,0.9992145
2023-06-25 14:10:00,2.979094,0.9992145
2023-06-25 14:15:00,2.9918556,0.9992145
2023-06-25 14:20:00,2.9824848,0.45638666
2023-06-25 14:25:00,3.004432,0.9992145
2023-06-25 14:30:00,2.9809241,1.9998646
2023-06-25 14:35:00,2.977236,0.9992145
2023-06-25 14:40:00,4.8696847,0.9992145
2023-06-25 14:45:00,2.9578972,0.02341038
2023-06-25 14:50:00,2.9864345,0.9992145
2023-06-25 14:55:00,2.9749815,0.9992145
2023-06-25 15:00:00,2.9807558,0.9992145
2023-06-25 15:05:00,3.9514265,0.9992145
2023-06-25 15:10:00,2.9839764,2.0056365
2023-06-25 15:15:00,2.9888005,0.9992145
2023-06-25 15:20:00,3.9949064,2.0009282
2023-06-25 15:25:00,4.919144,2.9899006
2023-06-25 15:30:00,4.95875,1.9745238
2023-06-25 15:35:00,2.0035706,0.9992145
2023-06-25 15:40:00,2.9828167,0.9992145
2023-06-25 15:45:00,5.1353445,0.9992145
2023-06-25 15:50:00,2.9856179,1.9900577
2023-06-25 15:55:00,2.0023751,1.9865751
2023-06-25 16:00:00,2.0076094,1.9945357
2023-06-25 16:05:00,2.9777482,1.99581
2023-06-25 16:10:00,2.003854,2.9625194
2023-06-25 16:15:00,2.980117,0.9992145
2023-06-25 16:20:00,2.9628491,1.9843626
2023-06-25 16:25:00,3.9646633,1.0082896
2023-06-25 16:30:00,4.0303555,0.9992145
2023-06-25 16:35:00,3.94893,0.9992145
2023-06-25 16:40:00,4.834846,2.0032558
2023-06-25 16:45:00,3.9743369,1.9816206
2023-06-25 16:50:00,3.960629,0.9992145
2023-06-25 16:55:00,2.9855204,0.9992145
2023-06-25 17:00:00,3.967465,1.985142
2023-06-25 17:05:00,2.972764,3.9628696
2023-06-25 17:10:00,6.4145803,1.9825449
2023-06-25 17:15:00,4.908358,2.0048342
2023-06-25 17:20:00,3.952897,1.9673383
2023-06-25 17:25:00,3.9539456,0.9992145
2023-06-25 17:30:00,4.8772798,1.9917884
2023-06-25 17:35:00,3.9486837,0.9992145
2023-06-25 17:40:00,5.481807,0.9992145
2023-06-25 17:45:00,3.963831,0.9992145
2023-06-25 17:50:00,5.5898733,0.9992145
2023-06-25 17:55:00,4.815964,1.9286201
2023-06-25 18:00:00,4.8824573,0.4326697
2023-06-25 18:05:00,3.940956,1.9983814
2023-06-25 18:10:00,3.962102,0.9992145
2023-06-25 18:15:00,2.984066,0.9992145
2023-06-25 18:20:00,3.9793704,1.989701
2023-06-25 18:25:00,4.95284,0.9992145
2023-06-25 18:30:00,5.0207915,0.9981878
2023-06-25 18:35:00,5.0063615,0.9992145
2023-06-25 18:40:00,6.3524833,0.9992145
2023-06-25 18:45:00,5.9351974,0.9992145
2023-06-25 18:50:00,2.0086298,2.0025313
2023-06-25 18:55:00,2.9856973,1.9929638
2023-06-25 19:00:00,2.9894888,1.9956682
2023-06-25 19:05:00,3.9497774,1.9977493
2023-06-25 19:10:00,2.979579,0.9992145
2023-06-25 19:15:00,2.0060165,0.9992145
2023-06-25 19:20:00,2.9823623,2.0008051
2023-06-25 19:25:00,2.6798565,1.9887342
2023-06-25 19:30:00,2.9659653,1.9861832
2023-06-25 19:35:00,2.0012505,0.9992145
2023-06-25 19:40:00,1.990329,2.0030234
2023-06-25 19:45:00,1.9992447,1.9866939
2023-06-25 19:50:00,2.8633225,0.9992145
2023-06-25 19:55:00,0.9992145,1.991441
2023-06-25 20:00:00,0.9992145,0.13217402
2023-06-25 20:05:00,0.9992145,0.9992145
2023-06-25 20:10:00,0.9992145,0.9992145
2023-06-25 20:15:00,1.9947433,0.9992145
2023-06-25 20:20:00,1.9848535,0.9992145
2023-06-25 20:25:00,2.9717152,2.0038736
2023-06-25 20:30:00,1.9970028,2.0050771
2023-06-25 20:35:00,1.9694235,3.1980283
2023-06-25 20:40:00,2.9807818,2.0038986
2023-06-25 20:45:00,3.9067593,2.0038087
2023-06-25 20:50:00,2.0021377,1.9987173
2023-06-25 20:55:00,0.9992145,1.994581
2023-06-25 21:00:00,0.9992145,0.9992145
2023-06-25 21:05:00,0.9992145,1.9644892
2023-06-25 21:10:00,0.9992145,1.9815536
2023-06-25 21:15:00,0.9992145,1.9993007
2023-06-25 21:20:00,0.9992145,2.0042312
2023-06-25 21:25:00,2.0085924,2.9667418
2023-06-25 21:30:00,2.981011,1.998569
2023-06-25 21:35:00,2.9823925,2.004812
2023-06-25 21:40:00,0.9992145,1.9812462
2023-06-25 21:45:00,0.9992145,0.9992145
2023-06-25 21:50:00,2.0000577,1.9851491
2023-06-25 21:55:00,1.9861436,2.0083344
2023-06-25 22:00:00,1.9995899,2.002882
2023-06-25 22:05:00,1.9946883,0.9992145
2023-06-25 22:10:00,2.8225584,0.9992145
2023-06-25 22:15:00,2.0098321,1.9980769
2023-06-25 22:20:00,1.9847898,2.0009465
2023-06-25 22:25:00,2.0029936,1.9981155
2023-06-25 22:30:00,2.9896784,1.9863181
2023-06-25 22:35:00,1.9870238,1.9839246
2023-06-25 22:40:00,1.9806039,2.976374
2023-06-25 22:45:00,1.9888372,1.9685607
2023-06-25 22:50:00,2.0064185,3.0123982
2023-06-25 22:55:00,2.0000803,2.0027828
2023-06-25 23:00:00,0.9992145,2.9819975
2023-06-25 23:05:00,0.9992145,2.9810095
2023-06-25 23:10:00,2.0062537,2.875649
2023-06-25 23:15:00,2.0009358,2.0058444
2023-06-25 23:20:00,1.987088,0.9992145
2023-06-25 23:25:00,0.9992145,0.9992145
2023-06-25 23:30:00,1.9819798,0.2033099
2023-06-25 23:35:00,0.9992145,0.9992145
2023-06-25 23:40:00,0.9992145,0.9992145
2023-06-25 23:45:00,0.9992145,0.9992145
2023-06-25 23:50:00,0.9992145,0.97141284
2023-06-25 23:55:00,0.9992145,1.0118922
2023-06-26 00:00:00,0.9992145,0.9992145
2023-06-26 00:05:00,0.9992145,0.9992145
2023-06-26 00:10:00,0.9992145,2.9770231
2023-06-26 00:15:00,2.002158,0.1469146
2023-06-26 00:20:00,1.965471,0.9992145
2023-06-26 00:25:00,0.9992145,0.9992145
2023-06-26 00:30:00,0.9992145,0.9992145
2023-06-26 00:35:00,2.993151,0.9992145
2023-06-26 00:40:00,2.0061343,0.9992145
2023-06-26 00:45:00,2.9810824,1.9961045
2023-06-26 00:50:00,0.9992145,0.9992145
2023-06-26 00:55:00,2.0028396,0.15649486
2023-06-26 01:00:00,2.0012767,0.9992145
2023-06-26 01:05:00,0.9992145,0.9992145
2023-06-26 01:10:00,0.9992145,0.9992145
2023-06-26 01:15:00,1.9973874,0.9992145
2023-06-26 01:20:00,1.9947283,0.9992145
2023-06-26 01:25:00,2.0009525,0.9992145
2023-06-26 01:30:00,1.9982126,0.9992145
2023-06-26 01:35:00,1.9618733,0.9992145
2023-06-26 01:40:00,2.9886484,0.9992145
2023-06-26 01:45:00,1.8938525,0.9992145
2023-06-26 01:50:00,1.9982498,0.9992145
2023-06-26 01:55:00,0.9992145,0.9992145
2023-06-26 02:00:00,0.9992145,0.9992145
2023-06-26 02:05:00,0.9992145,0.9992145
2023-06-26 02:10:00,0.9992145,0.1528207
2023-06-26 02:15:00,1.9998178,0.9992145
2023-06-26 02:20:00,0.9992145,0.9992145
2023-06-26 02:25:00,1.9977584,0.18011642
2023-06-26 02:30:00,0.9992145,0.9992145
2023-06-26 02:35:00,0.9992145,0.9992145
2023-06-26 02:40:00,1.9287426,0.9992145
2023-06-26 02:45:00,0.9992145,0.9992145
2023-06-26 02:50:00,0.9992145,0.9992145
2023-06-26 02:55:00,2.0029604,0.9992145
2023-06-26 03:00:00,2.00265,0.19559026
2023-06-26 03:05:00,0.9992145,0.9992145
2023-06-26 03:10:00,0.9992145,1.9818969
2023-06-26 03:15:00,0.9992145,0.9992145
2023-06-26 03:20:00,0.9992145,0.9992145
2023-06-26 03:25:00,0.9992145,0.9992145
2023-06-26 03:30:00,0.9992145,0.9992145
2023-06-26 03:35:00,0.9992145,0.9992145
2023-06-26 03:40:00,0.9992145,0.9992145
2023-06-26 03:45:00,0.0015339851,0.9992145
2023-06-26 03:50:00,0.14967,0.9992145
2023-06-26 03:55:00,0.0015465617,0.18316126
2023-06-26 04:00:00,0.9992145,0.9992145
2023-06-26 04:05:00,0.9992145,0.9992145
2023-06-26 04:10:00,0.9992145,0.06544769
2023-06-26 04:15:00,0.9992145,0.9992145
2023-06-26 04:20:00,0.9992145,0.9992145
2023-06-26 04:25:00,0.9992145,0.9992145
2023-06-26 04:30:00,0.9992145,0.9992145
2023-06-26 04:35:00,0.0016465783,1.9841948
2023-06-26 04:40:00,0.9992145,0.1433025
2023-06-26 04:45:00,0.9992145,0.9992145
2023-06-26 04:50:00,0.0016351342,0.9992145
2023-06-26 04:55:00,0.0015673041,0.9992145
2023-06-26 05:00:00,0.9992145,0.9992145
2023-06-26 05:05:00,0.0016350746,1.004891
2023-06-26 05:10:00,0.0016162395,1.9776537
2023-06-26 05:15:00,0.0016645789,1.992264
2023-06-26 05:20:00,0.9992145,0.9992145
2023-06-26 05:25:00,0.9992145,0.9992145
2023-06-26 05:30:00,0.9992145,2.0010197
2023-06-26 05:35:00,0.0017312765,1.9921203
2023-06-26 05:40:00,0.9992145,0.9992145
2023-06-26 05:45:00,0.9992145,2.0055645
2023-06-26 05:50:00,0.9992145,0.9992145
2023-06-26 05:55:00,0.9992145,0.9992145
2023-06-26 06:00:00,0.9992145,0.9992145
2023-06-26 06:05:00,0.9992145,0.9992145
2023-06-26 06:10:00,0.9992145,0.9992145
2023-06-26 06:15:00,0.001975119,0.9992145
2023-06-26 06:20:00,0.9992145,0.9992145
2023-06-26 06:25:00,0.9992145,1.9812732
2023-06-26 06:30:00,1.9985228,0.9992145
2023-06-26 06:35:00,0.9992145,0.9992145
2023-06-26 06:40:00,0.0020668507,1.9668427
2023-06-26 06:45:00,0.9992145,0.9992145
2023-06-26 06:50:00,0.9992145,0.9992145
2023-06-26 06:55:00,0.9992145,0.2078718
2023-06-26 07:00:00,0.9992145,0.1499821
2023-06-26 07:05:00,2.0022233,0.18103868
2023-06-26 07:10:00,1.9851065,0.9992145
2023-06-26 07:15:00,0.9992145,0.9992145
2023-06-26 07:20:00,0.9992145,0.9992145
2023-06-26 07:25:00,1.9833875,0.14275599
2023-06-26 07:30:00,1.9713798,0.9992145
2023-06-26 07:35:00,1.9857497,1.952815
2023-06-26 07:40:00,0.9992145,0.9992145
2023-06-26 07:45:00,1.9926047,0.9992145
2023-06-26 07:50:00,2.0058677,0.9992145
2023-06-26 07:55:00,1.9812407,0.9992145
2023-06-26 08:00:00,0.9992145,0.9992145
2023-06-26 08:05:00,1.992691,0.9992145
2023-06-26 08:10:00,1.9832208,1.997854
2023-06-26 08:15:00,1.9997966,0.9992145
2023-06-26 08:20:00,0.9992145,0.9992145
2023-06-26 08:25:00,0.9992145,0.9992145
2023-06-26 08:30:00,1.9856131,0.99873257
2023-06-26 08:35:00,3.957715,1.9817183
2023-06-26 08:40:00,0.9992145,0.9992145
2023-06-26 08:45:00,0.9992145,2.0106494
2023-06-26 08:50:00,1.9953601,1.9660954
2023-06-26 08:55:00,2.00047,2.0062613
2023-06-26 09:00:00,1.4336517,2.0025096
2023-06-26 09:05:00,0.9992145,0.9992145
2023-06-26 09:10:00,1.982568,0.9992145
2023-06-26 09:15:00,2.9730582,0.9992145
2023-06-26 09:20:00,3.9584284,0.9992145
2023-06-26 09:25:00,1.986753,1.7555754
2023-06-26 09:30:00,1.9999561,3.9496694
2023-06-26 09:35:00,1.993197,2.9860256
